"build","date","time","subject","group","blockcode","blocknum","trialcode","trialnum","stimulusitem1","stimulusitem2","values.pointsthisturn","values.newtotalscore","response","latency","values.leftoption","values.rightoption","values.leftpic","values.rightpic","values.selecteddirn","values.selectedoption","values.turnnum","values.choicert","values.largegainpic_category","values.smallgainpic_category","values.smalllosspic_category","values.largelosspic_category","values.largegainpic","values.smallgainpic","values.smalllosspic","values.largelosspic","values.risky1pic","values.risky2pic","values.safe1pic","values.safe2pic"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","smallgain","42","hammer.jpg","2","2","26","0","2500","risky1","safe2","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","14","4140","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","risky1question","44","dark-blue-circle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","26","5","1464","safe2","risky1","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","right","safe2","15","2385","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","smallloss","45","animal-silhouette-dog2nohead.jpg","2","-1","25","0","2500","safe2","risky1","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","right","safe2","15","2385","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","safe1question","47","dark-red-rectangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-1","25","2","1065","risky1","safe1","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","16","2319","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","smallgain","48","hammer.jpg","2","2","27","0","2500","risky1","safe1","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","16","2319","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","safe2question","50","light-red-triangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","27","2","2284","risky2","safe2","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","17","1455","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","smallloss","51","animal-silhouette-dog2nohead.jpg","2","-1","26","0","2500","risky2","safe2","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","17","1455","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","risky2question","53","light-blue-star-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-1","26","5","526","safe1","risky2","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","right","risky2","18","1874","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","largeloss","54","house.jpg","-9","-9","17","0","2500","safe1","risky2","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","right","risky2","18","1874","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","safe1question","56","dark-red-rectangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-9","17","2","1715","risky2","safe1","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","19","3170","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","smallloss","57","animal-silhouette-dog2nohead.jpg","2","-1","16","0","2500","risky2","safe1","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","19","3170","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","safe2question","59","light-red-triangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-1","16","2","731","risky1","safe2","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","20","2071","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","smallgain","60","hammer.jpg","2","2","18","0","2500","risky1","safe2","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","20","2071","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","risky2question","62","light-blue-star-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","18","5","529","safe1","risky2","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","right","risky2","21","1544","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","largegain","63","face-03.jpg","10","10","28","0","2500","safe1","risky2","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","right","risky2","21","1544","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","safe1question","65","dark-red-rectangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","10","28","2","518","risky1","safe1","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","22","1557","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","smallloss","66","animal-silhouette-dog2nohead.jpg","2","-1","27","0","2500","risky1","safe1","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","22","1557","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","safe1question","68","dark-red-rectangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-1","27","2","662","risky1","safe1","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","23","3866","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","smallgain","69","hammer.jpg","2","2","29","0","2500","risky1","safe1","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","23","3866","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","safe1question","71","dark-red-rectangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","29","2","641","risky2","safe1","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","24","3685","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","largegain","72","face-03.jpg","10","10","39","0","2500","risky2","safe1","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","24","3685","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","110917","16:58:12","5015","26","testblock","2","risky1question","74","dark-blue-circle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","10","39","5","445","safe1","risky1","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","right","risky1","25","1440","faces","tools","animals","places","<%values.imagespath%>face-03.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
